6.70	98.66
6.70	98.66
6.70	98.66
6.70	98.59
7.10	98.94
7.50	98.62
7.90	98.10
8.30	99.74
8.70	64.30
9.10	2.62
9.50	0.07
7.10	98.68
7.10	98.49
7.10	99.12
7.10	99.12
